propertyTaskProcedureId,propertyTaskProcedureId,propertyTaskId,proceduresId,sequenceOrder
15575,15575,6427,52,1
15572,15572,6427,47,2
15573,15573,6427,127,3
15574,15574,6427,50,4
15576,15576,6428,148,1
15577,15577,6429,152,1
15578,15578,6429,151,2
15579,15579,6430,152,1
15580,15580,6430,151,2
15581,15581,6431,148,1
15582,15582,6432,145,1
15583,15583,6433,58,1
15584,15584,6434,128,1
15585,15585,6435,58,1
15586,15586,6436,58,1
15587,15587,6437,128,1
15588,15588,6438,128,1
15589,15589,6439,128,1
15590,15590,6440,128,1
15591,15591,6441,152,1
15592,15592,6442,152,1
15593,15593,6443,152,1
15594,15594,6444,58,1
15595,15595,6445,135,1
15596,15596,6445,113,2
15597,15597,6446,135,1
15598,15598,6446,113,2
15599,15599,6447,135,1
15600,15600,6447,113,2
15602,15602,6448,135,1
15601,15601,6448,113,2
15603,15603,6449,152,1
15604,15604,6449,151,2
15605,15605,6450,88,1
15606,15606,6451,58,1
15607,15607,6452,76,1
15608,15608,6453,88,1
15609,15609,6454,58,1
15610,15610,6455,76,1
15611,15611,6456,152,1
15612,15612,6456,151,2
15613,15613,6457,148,1
15614,15614,6458,145,1
15615,15615,6459,58,1
15616,15616,6460,128,1
15617,15617,6461,152,1
15618,15618,6461,151,2
15619,15619,6462,148,1
15620,15620,6463,145,1
15621,15621,6464,58,1
15622,15622,6465,128,1
15623,15623,6466,58,1
15624,15624,6467,76,1
15625,15625,6468,75,1
15626,15626,6469,88,1
15627,15627,6470,58,1
15628,15628,6471,76,1
15629,15629,6472,128,1
15630,15630,6473,128,1
15631,15631,6474,58,1
15632,15632,6475,58,1
15633,15633,6476,52,1
15634,15634,6476,47,2
15635,15635,6476,110,3
15636,15636,6477,52,1
15637,15637,6477,47,2
15638,15638,6477,110,3
15639,15639,6478,52,1
15640,15640,6478,113,2
15641,15641,6478,127,3
15642,15642,6478,62,4
15643,15643,6479,52,1
15645,15645,6479,113,2
15644,15644,6479,127,3
15646,15646,6479,62,4
15647,15647,6480,52,1
15648,15648,6480,113,2
15649,15649,6480,127,3
15650,15650,6480,151,4
15651,15651,6481,52,1
15652,15652,6481,113,2
15653,15653,6481,127,3
15654,15654,6481,151,4
15655,15655,6482,52,1
15656,15656,6482,113,2
15657,15657,6482,127,3
15658,15658,6482,48,4
15659,15659,6483,52,1
15660,15660,6483,113,2
15661,15661,6483,127,3
15662,15662,6483,48,4
15663,15663,6484,58,1
15664,15664,6485,52,1
15665,15665,6486,152,1
15666,15666,6486,151,2
15667,15667,6487,52,1
15668,15668,6487,47,2
15669,15669,6487,127,3
15670,15670,6487,125,4
15671,15671,6488,52,1
15672,15672,6488,47,2
15673,15673,6488,127,3
15674,15674,6488,50,4
15675,15675,6489,52,1
15676,15676,6489,47,2
15677,15677,6489,127,3
15678,15678,6489,50,4
15679,15679,6490,52,1
15680,15680,6490,47,2
15681,15681,6490,127,3
15682,15682,6490,125,4
15683,15683,6491,52,1
15684,15684,6491,113,2
15685,15685,6491,118,3
15686,15686,6491,127,4
15687,15687,6491,151,5
15688,15688,6492,55,1
15689,15689,6492,47,2
15690,15690,6492,127,3
15691,15691,6492,50,4
15693,15693,6493,55,1
15692,15692,6493,47,2
15694,15694,6493,127,3
15695,15695,6493,50,4
15697,15697,6494,52,1
15696,15696,6494,113,2
15698,15698,6494,127,3
15699,15699,6494,151,4
15700,15700,6495,52,1
15701,15701,6495,113,2
15702,15702,6495,127,3
15703,15703,6495,48,4
15704,15704,6496,49,1
15705,15705,6496,113,2
15706,15706,6496,127,3
15707,15707,6496,77,4
15708,15708,6496,160,5
15710,15710,6497,49,1
15709,15709,6497,113,2
15711,15711,6497,127,3
15712,15712,6497,77,4
15713,15713,6497,160,5
15714,15714,6498,49,1
15715,15715,6498,113,2
15716,15716,6498,127,3
15717,15717,6498,77,4
15718,15718,6498,160,5
15719,15719,6499,49,1
15720,15720,6499,113,2
15721,15721,6499,127,3
15722,15722,6499,77,4
15723,15723,6499,160,5
15724,15724,6500,135,1
15725,15725,6500,113,2
15726,15726,6500,77,3
15727,15727,6500,160,4
15728,15728,6501,135,1
15729,15729,6501,113,2
15730,15730,6501,77,3
15731,15731,6501,160,4
15732,15732,6502,135,1
15733,15733,6502,113,2
15734,15734,6502,77,3
15735,15735,6502,160,4
15736,15736,6503,135,1
15737,15737,6503,113,2
15738,15738,6503,77,3
15739,15739,6503,160,4
15740,15740,6504,135,1
15741,15741,6504,113,2
15742,15742,6504,77,3
15743,15743,6504,160,4
15745,15745,6505,49,1
15744,15744,6505,113,2
15747,15747,6505,127,3
15748,15748,6505,77,4
15746,15746,6505,160,5
15749,15749,6506,59,1
15750,15750,6507,59,1
15751,15751,6508,59,1
15752,15752,6509,49,1
15753,15753,6509,113,2
15754,15754,6509,127,3
15755,15755,6509,77,4
15756,15756,6509,160,5
15757,15757,6510,49,1
15758,15758,6510,113,2
15759,15759,6510,127,3
15760,15760,6510,77,4
15761,15761,6510,160,5
15762,15762,6511,49,1
15763,15763,6511,113,2
15765,15765,6511,127,3
15764,15764,6511,77,4
15766,15766,6511,160,5
15767,15767,6512,135,1
15768,15768,6512,113,2
15769,15769,6512,77,3
15770,15770,6512,160,4
15771,15771,6513,135,1
15772,15772,6513,113,2
15773,15773,6513,77,3
15774,15774,6513,160,4
15775,15775,6514,148,1
15776,15776,6515,145,1
15777,15777,6516,58,1
15778,15778,6517,128,1
15779,15779,6518,52,1
15781,15781,6518,113,2
15780,15780,6518,127,3
15782,15782,6518,151,4
15783,15783,6519,52,1
15784,15784,6519,113,2
15785,15785,6519,127,3
15786,15786,6519,151,4
15787,15787,6520,52,1
15788,15788,6520,113,2
15789,15789,6520,127,3
15790,15790,6520,151,4
15791,15791,6521,52,1
15792,15792,6521,113,2
15793,15793,6521,127,3
15794,15794,6521,62,4
15795,15795,6522,52,1
15796,15796,6522,113,2
15797,15797,6522,127,3
15798,15798,6522,151,4
15799,15799,6523,58,1
15800,15800,6524,58,1
15801,15801,6525,135,1
15802,15802,6525,113,2
15803,15803,6525,77,3
15804,15804,6525,160,4
15805,15805,6526,135,1
15806,15806,6526,113,2
15807,15807,6526,77,3
15808,15808,6526,160,4
15809,15809,6527,46,1
15810,15810,6528,58,1
15811,15811,6529,52,1
15812,15812,6529,113,2
15813,15813,6529,127,3
15814,15814,6529,151,4
15815,15815,6530,52,1
15816,15816,6530,113,2
15817,15817,6530,127,3
15818,15818,6530,151,4
15819,15819,6531,58,1
15820,15820,6532,58,1
15821,15821,6533,58,1
15822,15822,6534,55,1
15823,15823,6534,47,2
15824,15824,6534,127,3
15825,15825,6534,48,4
15826,15826,6535,58,1
15827,15827,6536,148,1
15828,15828,6537,145,1
15829,15829,6538,58,1
15830,15830,6539,128,1
15831,15831,6540,148,1
15832,15832,6541,145,1
15833,15833,6542,58,1
15834,15834,6543,128,1
15835,15835,6544,52,1
15836,15836,6544,113,2
15837,15837,6544,127,3
15838,15838,6544,62,4
15839,15839,6545,52,1
15840,15840,6545,113,2
15841,15841,6545,127,3
15842,15842,6545,62,4
15843,15843,6546,52,1
15844,15844,6546,113,2
15845,15845,6546,127,3
15846,15846,6546,62,4
15848,15848,6547,52,1
15847,15847,6547,113,2
15849,15849,6547,127,3
15850,15850,6547,62,4
15851,15851,6548,52,1
15852,15852,6548,113,2
15853,15853,6548,127,3
15854,15854,6548,62,4
15855,15855,6549,52,1
15856,15856,6549,113,2
15858,15858,6549,127,3
15857,15857,6549,62,4
15859,15859,6550,58,1
15860,15860,6551,58,1
15861,15861,6552,58,1
15862,15862,6553,58,1
15863,15863,6554,58,1
15864,15864,6555,52,1
15866,15866,6555,113,2
15865,15865,6555,127,3
15867,15867,6555,151,4
15868,15868,6556,52,1
15869,15869,6556,113,2
15870,15870,6556,127,3
15871,15871,6556,151,4
15872,15872,6557,49,1
15873,15873,6557,47,2
15874,15874,6557,74,3
15875,15875,6558,58,1
15876,15876,6559,58,1
15877,15877,6560,58,1
15878,15878,6561,58,1
15879,15879,6562,58,1
15880,15880,6563,52,1
15881,15881,6563,113,2
15882,15882,6563,127,3
15883,15883,6563,48,4
15884,15884,6564,52,1
15885,15885,6564,113,2
15886,15886,6564,77,3
15887,15887,6564,62,4
15888,15888,6565,52,1
15889,15889,6565,113,2
15890,15890,6565,127,3
15891,15891,6565,62,4
15892,15892,6566,52,1
15893,15893,6566,113,2
15894,15894,6566,127,3
15895,15895,6566,151,4
15896,15896,6567,52,1
15897,15897,6567,113,2
15898,15898,6567,77,3
15899,15899,6567,62,4
15900,15900,6568,52,1
15901,15901,6568,113,2
15902,15902,6568,127,3
15903,15903,6568,62,4
15904,15904,6569,52,1
15905,15905,6569,113,2
15906,15906,6569,127,3
15907,15907,6569,151,4
15908,15908,6570,52,1
15909,15909,6570,113,2
15910,15910,6570,127,3
15911,15911,6570,48,4
15912,15912,6571,52,1
15913,15913,6571,113,2
15915,15915,6571,77,3
15914,15914,6571,62,4
15916,15916,6572,52,1
15917,15917,6572,113,2
15918,15918,6572,127,3
15919,15919,6572,62,4
15920,15920,6573,52,1
15921,15921,6573,113,2
15922,15922,6573,127,3
15923,15923,6573,151,4
15924,15924,6574,52,1
15925,15925,6574,113,2
15926,15926,6574,127,3
15927,15927,6574,48,4
15928,15928,6575,52,1
15929,15929,6575,113,2
15931,15931,6575,77,3
15930,15930,6575,62,4
15932,15932,6576,52,1
15933,15933,6576,113,2
15934,15934,6576,127,3
15935,15935,6576,62,4
15936,15936,6577,52,1
15938,15938,6577,113,2
15937,15937,6577,127,3
15939,15939,6577,151,4
15940,15940,6578,52,1
15942,15942,6578,113,2
15941,15941,6578,127,3
15943,15943,6578,48,4
15944,15944,6579,58,1
15945,15945,6580,58,1
15946,15946,6581,58,1
15947,15947,6582,58,1
15948,15948,6583,58,1
15949,15949,6584,57,1
15950,15950,6584,88,2
15951,15951,6585,57,1
15952,15952,6585,88,2
15953,15953,6586,57,1
15954,15954,6586,88,2
15956,15956,6587,57,1
15955,15955,6587,88,2
15957,15957,6588,57,1
15958,15958,6588,58,2
15959,15959,6589,57,1
15960,15960,6589,58,2
15961,15961,6590,57,1
15962,15962,6590,58,2
15963,15963,6591,57,1
15964,15964,6591,58,2
15965,15965,6592,52,1
15966,15966,6592,113,2
15967,15967,6592,127,3
15968,15968,6592,62,4
15970,15970,6593,52,1
15969,15969,6593,113,2
15971,15971,6593,127,3
15972,15972,6593,62,4
15973,15973,6594,52,1
15975,15975,6594,113,2
15974,15974,6594,127,3
15976,15976,6594,62,4
15977,15977,6595,52,1
15979,15979,6595,113,2
15978,15978,6595,118,3
15980,15980,6595,127,4
15981,15981,6595,151,5
15982,15982,6596,52,1
15983,15983,6596,113,2
15984,15984,6596,118,3
15985,15985,6596,127,4
15986,15986,6596,151,5
15987,15987,6597,52,1
15990,15990,6597,113,2
15988,15988,6597,127,3
15989,15989,6597,62,4
15993,15993,6598,55,1
15992,15992,6598,47,2
15991,15991,6598,127,3
15994,15994,6598,50,4
15995,15995,6599,55,1
15996,15996,6599,47,2
15998,15998,6599,127,3
15997,15997,6599,50,4
15999,15999,6600,55,1
16000,16000,6600,47,2
16001,16001,6600,127,3
16002,16002,6600,50,4
16004,16004,6601,55,1
16003,16003,6601,47,2
16005,16005,6601,127,3
16006,16006,6601,50,4
16007,16007,6602,58,1
16008,16008,6603,57,1
16009,16009,6603,58,2
16010,16010,6604,57,1
16011,16011,6604,58,2
16012,16012,6605,57,1
16013,16013,6605,58,2
16014,16014,6606,57,1
16015,16015,6606,58,2
16016,16016,6607,57,1
16017,16017,6607,58,2
16018,16018,6608,57,1
16019,16019,6608,58,2
16020,16020,6609,57,1
16021,16021,6609,58,2
16022,16022,6610,57,1
16023,16023,6610,58,2
16024,16024,6611,57,1
16025,16025,6611,58,2
16026,16026,6612,57,1
16027,16027,6612,58,2
16028,16028,6613,57,1
16029,16029,6613,58,2
16030,16030,6614,57,1
16031,16031,6614,58,2
16032,16032,6615,58,1
16034,16034,6616,69,1
16033,16033,6616,68,2
16035,16035,6616,47,3
16036,16036,6616,72,4
16037,16037,6617,69,1
16038,16038,6617,68,2
16039,16039,6617,47,3
16040,16040,6617,72,4
16041,16041,6618,58,1
16042,16042,6619,135,1
16043,16043,6619,113,2
16044,16044,6619,151,3
16045,16045,6620,135,1
16046,16046,6620,113,2
16047,16047,6620,151,3
16048,16048,6621,135,1
16049,16049,6621,113,2
16050,16050,6621,151,3
16051,16051,6622,135,1
16052,16052,6622,113,2
16053,16053,6622,151,3
16054,16054,6623,135,1
16055,16055,6623,113,2
16056,16056,6623,151,3
16057,16057,6624,135,1
16058,16058,6624,113,2
16059,16059,6624,151,3
16060,16060,6625,135,1
16061,16061,6625,113,2
16062,16062,6625,151,3
16063,16063,6626,135,1
16065,16065,6626,113,2
16064,16064,6626,151,3
16066,16066,6627,135,1
16067,16067,6627,113,2
16068,16068,6627,151,3
16069,16069,6628,135,1
16070,16070,6628,113,2
16071,16071,6628,151,3
16072,16072,6629,135,1
16073,16073,6629,113,2
16074,16074,6629,151,3
16075,16075,6630,135,1
16076,16076,6630,113,2
16077,16077,6630,151,3
16078,16078,6631,88,1
16079,16079,6632,58,1
16080,16080,6633,76,1
16081,16081,6634,58,1
16082,16082,6635,58,1
16083,16083,6636,58,1
16084,16084,6637,58,1
16085,16085,6638,49,1
16086,16086,6638,113,2
16087,16087,6638,127,3
16088,16088,6638,77,4
16089,16089,6638,160,5
16090,16090,6639,49,1
16091,16091,6639,113,2
16092,16092,6639,127,3
16093,16093,6639,77,4
16094,16094,6639,160,5
16095,16095,6640,49,1
16096,16096,6640,113,2
16097,16097,6640,127,3
16098,16098,6640,77,4
16099,16099,6640,160,5
16100,16100,6641,49,1
16101,16101,6641,113,2
16102,16102,6641,127,3
16103,16103,6641,77,4
16104,16104,6641,160,5
16105,16105,6642,49,1
16106,16106,6642,113,2
16107,16107,6642,127,3
16108,16108,6642,77,4
16109,16109,6642,160,5
16110,16110,6643,58,1
16111,16111,6644,58,1
16112,16112,6645,58,1
16113,16113,6646,58,1
16114,16114,6647,148,1
16115,16115,6648,55,1
16116,16116,6648,47,2
16117,16117,6648,127,3
16118,16118,6648,77,4
16119,16119,6649,135,1
16120,16120,6649,113,2
16121,16121,6649,151,3
16122,16122,6650,152,1
16123,16123,6651,152,1
16124,16124,6652,152,1
16125,16125,6652,151,2
16126,16126,6653,152,1
16127,16127,6653,151,2
16128,16128,6654,152,1
16129,16129,6654,151,2
16130,16130,6655,152,1
16131,16131,6655,151,2
16132,16132,6656,152,1
16133,16133,6657,152,1
16134,16134,6658,152,1
16135,16135,6659,135,1
16136,16136,6659,113,2
16138,16138,6659,77,3
16137,16137,6659,160,4
16139,16139,6660,135,1
16140,16140,6660,113,2
16141,16141,6660,77,3
16142,16142,6660,160,4
16144,16144,6661,68,1
16143,16143,6661,69,2
16145,16145,6661,47,3
16146,16146,6661,74,4
16147,16147,6662,76,1
16148,16148,6663,58,1
16149,16149,6664,148,1
16150,16150,6665,145,1
16151,16151,6666,58,1
16152,16152,6667,128,1
16153,16153,6668,148,1
16154,16154,6669,145,1
16155,16155,6670,58,1
16156,16156,6671,128,1
16157,16157,6672,57,1
16158,16158,6672,58,2
16159,16159,6673,148,1
16160,16160,6674,145,1
16161,16161,6675,58,1
16162,16162,6676,128,1
16163,16163,6677,148,1
16164,16164,6678,145,1
16165,16165,6679,58,1
16166,16166,6680,128,1
16167,16167,6681,148,1
16168,16168,6682,145,1
16169,16169,6683,58,1
16170,16170,6684,128,1
16171,16171,6685,148,1
16172,16172,6686,145,1
16173,16173,6687,58,1
16174,16174,6688,128,1
16175,16175,6689,148,1
16176,16176,6690,145,1
16177,16177,6691,58,1
16178,16178,6692,128,1
16179,16179,6693,148,1
16180,16180,6694,145,1
16181,16181,6695,58,1
16182,16182,6696,128,1
16183,16183,6697,49,1
16184,16184,6697,113,2
16185,16185,6698,148,1
16186,16186,6699,145,1
16187,16187,6700,58,1
16188,16188,6701,128,1
16189,16189,6702,148,1
16190,16190,6703,145,1
16191,16191,6704,58,1
16192,16192,6705,128,1
16193,16193,6706,148,1
16194,16194,6707,145,1
16195,16195,6708,58,1
16196,16196,6709,128,1
16197,16197,6710,148,1
16198,16198,6711,145,1
16199,16199,6712,58,1
16200,16200,6713,128,1
16201,16201,6714,148,1
16202,16202,6715,145,1
16203,16203,6716,58,1
16204,16204,6717,128,1
16205,16205,6718,148,1
16206,16206,6719,145,1
16207,16207,6720,58,1
16208,16208,6721,128,1
16209,16209,6722,148,1
16210,16210,6723,145,1
16211,16211,6724,58,1
16212,16212,6725,128,1
16213,16213,6726,148,1
16214,16214,6727,145,1
16215,16215,6728,58,1
16216,16216,6729,128,1
16217,16217,6730,148,1
16218,16218,6731,145,1
16219,16219,6732,58,1
16220,16220,6733,128,1
16221,16221,6734,148,1
16222,16222,6735,145,1
16223,16223,6736,58,1
16224,16224,6737,128,1
16225,16225,6738,57,1
16226,16226,6738,49,2
16227,16227,6738,113,3
16228,16228,6738,74,4
16229,16229,6739,57,1
16231,16231,6739,49,2
16230,16230,6739,113,3
16232,16232,6739,82,4
16233,16233,6740,58,1
16234,16234,6741,88,1
16235,16235,6742,58,1
16236,16236,6743,88,1
16237,16237,6744,58,1
16238,16238,6745,88,1
16239,16239,6746,58,1
16240,16240,6747,88,1
16241,16241,6748,88,1
16242,16242,6749,76,1
16243,16243,6750,58,1
16244,16244,6751,68,1
16245,16245,6751,69,2
16246,16246,6751,47,3
16247,16247,6751,74,4
16248,16248,6752,88,1
16249,16249,6753,76,1
16250,16250,6754,58,1
16251,16251,6755,48,1
16252,16252,6756,48,1
16253,16253,6757,48,1
16254,16254,6758,58,1
16255,16255,6759,58,1
16256,16256,6760,46,1
16257,16257,6761,58,1
16258,16258,6762,58,1
16259,16259,6763,52,1
16260,16260,6763,113,2
16261,16261,6764,58,1
16262,16262,6765,52,1
16263,16263,6765,113,2
16264,16264,6766,52,1
16265,16265,6766,113,2
16266,16266,6767,58,1
16267,16267,6768,152,1
16268,16268,6769,152,1
16269,16269,6770,152,1
16270,16270,6770,151,2
16271,16271,6771,88,1
16272,16272,6772,59,1
16273,16273,6773,152,1
16274,16274,6773,151,2
16275,16275,6774,148,1
16276,16276,6775,68,1
16277,16277,6775,69,2
16278,16278,6775,47,3
16279,16279,6775,74,4
16281,16281,6776,68,1
16280,16280,6776,69,2
16282,16282,6776,47,3
16283,16283,6776,74,4
16284,16284,6777,68,1
16285,16285,6777,69,2
16287,16287,6777,47,3
16286,16286,6777,74,4
16288,16288,6778,68,1
16289,16289,6778,69,2
16290,16290,6778,47,3
16291,16291,6778,74,4
16292,16292,6779,68,1
16293,16293,6779,69,2
16294,16294,6779,47,3
16295,16295,6779,74,4
16296,16296,6780,68,1
16297,16297,6780,69,2
16298,16298,6780,47,3
16299,16299,6780,74,4
16300,16300,6781,68,1
16301,16301,6781,69,2
16302,16302,6781,47,3
16303,16303,6781,74,4
16304,16304,6782,57,1
16305,16305,6782,58,2
16307,16307,6783,57,1
16306,16306,6783,58,2
16308,16308,6784,57,1
16309,16309,6784,58,2
16310,16310,6785,57,1
16311,16311,6785,58,2
16312,16312,6786,57,1
16313,16313,6786,49,2
16314,16314,6786,113,3
16315,16315,6786,74,4
16316,16316,6787,57,1
16317,16317,6787,49,2
16318,16318,6787,113,3
16319,16319,6787,74,4
16320,16320,6788,57,1
16321,16321,6788,49,2
16322,16322,6788,113,3
16323,16323,6788,74,4
16324,16324,6789,57,1
16325,16325,6789,49,2
16326,16326,6789,113,3
16327,16327,6789,74,4
16328,16328,6790,68,1
16329,16329,6790,69,2
16331,16331,6790,47,3
16330,16330,6790,74,4
16332,16332,6791,68,1
16333,16333,6791,69,2
16335,16335,6791,47,3
16334,16334,6791,74,4
16336,16336,6792,68,1
16337,16337,6792,69,2
16338,16338,6792,47,3
16339,16339,6792,74,4
16340,16340,6793,68,1
16341,16341,6793,69,2
16342,16342,6793,47,3
16343,16343,6793,74,4
16344,16344,6794,68,1
16345,16345,6794,69,2
16346,16346,6794,47,3
16347,16347,6794,74,4
16349,16349,6795,68,1
16348,16348,6795,69,2
16351,16351,6795,47,3
16350,16350,6795,74,4
16352,16352,6796,68,1
16353,16353,6796,69,2
16355,16355,6796,47,3
16354,16354,6796,74,4
16356,16356,6797,88,1
16357,16357,6798,58,1
16358,16358,6799,76,1
16359,16359,6800,68,1
16360,16360,6800,69,2
16361,16361,6800,47,3
16362,16362,6800,74,4
16363,16363,6801,88,1
16364,16364,6802,58,1
16365,16365,6803,76,1
16367,16367,6804,55,1
16366,16366,6804,47,2
16368,16368,6804,125,3
16369,16369,6805,55,1
16370,16370,6805,47,2
16371,16371,6805,125,3
16372,16372,6806,55,1
16373,16373,6806,47,2
16374,16374,6806,125,3
16375,16375,6807,88,1
16376,16376,6808,58,1
16377,16377,6809,88,1
16378,16378,6810,58,1
16380,16380,6811,55,1
16379,16379,6811,47,2
16381,16381,6811,125,3
16382,16382,6812,55,1
16383,16383,6812,47,2
16384,16384,6812,125,3
16385,16385,6813,55,1
16386,16386,6813,47,2
16387,16387,6813,125,3
16388,16388,6814,55,1
16390,16390,6814,47,2
16389,16389,6814,50,3
16391,16391,6815,55,1
16392,16392,6815,47,2
16393,16393,6815,50,3
16394,16394,6816,55,1
16395,16395,6816,47,2
16396,16396,6816,50,3
16397,16397,6817,55,1
16398,16398,6817,47,2
16399,16399,6817,50,3
16400,16400,6818,68,1
16401,16401,6818,69,2
16403,16403,6818,47,3
16402,16402,6818,74,4
16404,16404,6819,68,1
16405,16405,6819,69,2
16406,16406,6819,47,3
16407,16407,6819,74,4
16408,16408,6820,46,1
16409,16409,6821,58,1
16410,16410,6822,58,1
16411,16411,6823,52,1
16412,16412,6823,47,2
16413,16413,6823,127,3
16414,16414,6823,125,4
16415,16415,6824,52,1
16416,16416,6824,47,2
16417,16417,6824,127,3
16418,16418,6824,50,4
16419,16419,6825,52,1
16420,16420,6825,47,2
16421,16421,6825,127,3
16422,16422,6825,50,4
16423,16423,6826,52,1
16424,16424,6826,47,2
16425,16425,6826,127,3
16426,16426,6826,50,4
16427,16427,6827,52,1
16428,16428,6827,47,2
16429,16429,6827,127,3
16430,16430,6827,125,4
16431,16431,6828,52,1
16433,16433,6828,47,2
16432,16432,6828,127,3
16434,16434,6828,125,4
16435,16435,6829,152,1
16436,16436,6829,151,2
16437,16437,6830,55,1
16438,16438,6830,47,2
16439,16439,6830,125,3
16440,16440,6831,55,1
16441,16441,6831,47,2
16442,16442,6831,50,3
16443,16443,6832,58,1
16444,16444,6833,68,1
16445,16445,6833,69,2
16446,16446,6833,47,3
16447,16447,6833,74,4
16448,16448,6834,88,1
16449,16449,6835,76,1
16450,16450,6836,58,1
16451,16451,6837,68,1
16452,16452,6837,69,2
16453,16453,6837,47,3
16454,16454,6837,74,4
16455,16455,6838,88,1
16456,16456,6839,76,1
16457,16457,6840,58,1
16458,16458,6841,68,1
16459,16459,6841,69,2
16460,16460,6841,47,3
16461,16461,6841,74,4
16462,16462,6842,88,1
16463,16463,6843,76,1
16464,16464,6844,58,1
16465,16465,6845,68,1
16466,16466,6845,69,2
16467,16467,6845,47,3
16468,16468,6845,74,4
16469,16469,6846,88,1
16470,16470,6847,76,1
16471,16471,6848,58,1
16472,16472,6849,68,1
16473,16473,6849,69,2
16474,16474,6849,47,3
16475,16475,6849,74,4
16476,16476,6850,88,1
16477,16477,6851,76,1
16478,16478,6852,58,1
16479,16479,6853,68,1
16480,16480,6853,69,2
16481,16481,6853,47,3
16482,16482,6853,74,4
16483,16483,6854,88,1
16484,16484,6855,76,1
16485,16485,6856,58,1
16486,16486,6857,68,1
16487,16487,6857,69,2
16489,16489,6857,47,3
16488,16488,6857,74,4
16490,16490,6858,88,1
16491,16491,6859,58,1
16492,16492,6860,76,1
16493,16493,6861,68,1
16494,16494,6861,69,2
16495,16495,6861,47,3
16496,16496,6861,74,4
16497,16497,6862,88,1
16498,16498,6863,58,1
16499,16499,6864,76,1
16500,16500,6865,58,1
16501,16501,6866,58,1
16502,16502,6867,58,1
16503,16503,6868,52,1
16505,16505,6868,113,2
16504,16504,6868,127,3
16506,16506,6868,151,4
16507,16507,6869,52,1
16508,16508,6869,113,2
16509,16509,6869,127,3
